strategy,n,mean_true_utility,std_true_utility,success_rate,semantic_bad_rate,loophole_rate,mean_proxy_true_gap,mean_pool_pass_rate,mean_pool_exec_success_rate,mean_pool_valid_semantic_bad_rate
simulator_bon,32,16.4,2.414743447137388,0.0,1.0,1.0,108.13671192199725,0.7894965277777778,0.2881944444444444,0.6348685355814795
symbolic_bon,1,36.90555555555555,37.46095014281543,0.2916666666666667,0.5277777777777778,0.3333333333333333,30.385464623346063,0.8194444444444444,0.2916666666666667,0.5277777777777778
symbolic_bon,2,37.07222222222222,28.45134330461825,0.19444444444444445,0.7361111111111112,0.5,50.347610280096724,0.7986111111111112,0.2986111111111111,0.5902777777777778
symbolic_bon,4,29.554166666666667,16.23682076613366,0.05555555555555555,0.9444444444444444,0.8055555555555556,78.0121775665099,0.8194444444444444,0.2986111111111111,0.6539351851851852
symbolic_bon,8,22.3125,10.363396277011036,0.013888888888888888,0.9861111111111112,0.9583333333333334,93.84193867108053,0.8038194444444444,0.2881944444444444,0.6480489417989418
symbolic_bon,16,17.37777777777778,4.209118947727533,0.0,1.0,1.0,105.74269314909283,0.7934027777777778,0.2838541666666667,0.6441570389487057
symbolic_bon,32,16.454166666666666,2.6763406539106063,0.0,1.0,1.0,108.19102345425277,0.7894965277777778,0.2881944444444444,0.6348685355814795
uncertainty_lcb,1,36.90555555555555,37.46095014281543,0.2916666666666667,0.5277777777777778,0.3333333333333333,30.385464623346063,0.8194444444444444,0.2916666666666667,0.5277777777777778
uncertainty_lcb,2,53.52777777777778,32.8129578587923,0.4583333333333333,0.4722222222222222,0.2222222222222222,21.09551928479212,0.7986111111111112,0.2986111111111111,0.5902777777777778
uncertainty_lcb,4,70.32499999999999,22.501222189027864,0.6944444444444444,0.3055555555555556,0.08333333333333333,3.988991232580565,0.8194444444444444,0.2986111111111111,0.6539351851851852
uncertainty_lcb,8,79.6,13.321591073606577,0.875,0.125,0.0,-12.183837508447622,0.8038194444444444,0.2881944444444444,0.6480489417989418
uncertainty_lcb,16,84.04444444444444,4.714045207910315,0.9861111111111112,0.013888888888888888,0.0,-18.510591127728055,0.7934027777777778,0.2838541666666667,0.6441570389487057
uncertainty_lcb,32,84.6,0.0,1.0,0.0,0.0,-19.16534512792846,0.7894965277777778,0.2881944444444444,0.6348685355814795
